Phylum,Class,Order,Family,Genus,Strain,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_2529,0,0,0,0,0,9.948763866089634e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_20096,0,0,0,0,0,0,0,0,5.994125756758383e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_33546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.632894782278401e-5,0,0,0,0,2.5989455706542e-4,1.4395393474088284e-4,0,0,0,0,0,0,1.3875013875013883e-4,0,0,0,0,0,0,5.411255411255417e-4,0,0,5.039306591413017e-5,9.97133241929452e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_21421,0,0,0,0,0,0,0,0,3.8109756097561004e-4,0,0,0,0,0,0,3.992972368631217e-4,4.161464835622133e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_20435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1424654404204268e-4,0,0,0,0,0,0,0,0,0,0,0,2.96882731321128e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_34253,0,0,0,0,0,0,0,0,0,0.001481135017149985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_21068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1014964720477666e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_24277,0,0,0,0,0,7.352605250330696e-4,0,0,0,0,0,0,0,0,0,0,0,1.78890876565295e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8127201160140832e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_35605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8266132026435004e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_30017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.057618178129433e-4,0,0,0,0,0,5.5822261918052834e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_14396,0,0,0,0,0,0,0,0,0,0.0014645577035735217,0.001584557764333045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_7964,0,0,0,0,0,0,0,0,0,0,0,0,2.0541549953314667e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6307893020221784e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_15431,0,0,0,0,0,0,0,0,0,0,0,2.4323798404358833e-4,0,0,0,5.592841163310967e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_32972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5945148688511517e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_9084,0,0.005113900511390067,0,0,0,0,0,0,0,0,0,0,0,0,1.1739845034045551e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34214390602055e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_22767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2068549360366883e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_20706,0,0,0.00247371675943105,0,0,0,2.1249468763281e-4,0,0,0,0,0,0,0,0,0,0,0,0,5.1242633871381e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__SC-I-84,g__SC-I-84,ASV_36048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3023376961646168e-4,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Salinisphaerales,f__Solimonadaceae,g__Nevskia,ASV_29873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6658235272554003e-4
p__Proteobacteria,c__Gammaproteobacteria,o__Salinisphaerales,f__Solimonadaceae,g__Nevskia,ASV_8550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.603993224492734e-5,6.905123601712467e-5,4.10407945497825e-5,0,0,0,1.0492078480747035e-4,0,3.23258445126879e-4,0,0,0,0,0,0,1.4106361969248133e-4,0
p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,ASV_4101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4956899782625e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Proteobacteria,c__Gammaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia-Caballeronia-Paraburkholderia,ASV_31406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9426650850138335e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Chitinophaga,ASV_19603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0157724901233498e-5
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Chitinophaga,ASV_10011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.284382284382283e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Chitinophaga,ASV_15335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.94706638963095e-5,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Chitinophaga,ASV_4008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.189710072063016e-5
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Chitinophaga,ASV_12987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.031544980246683e-5
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_3369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0062386798148534e-4,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.712452871131367e-5,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_3199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2254862687497167e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.304772712943699e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_28572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.304772712943699e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_6877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07752815042293e-4,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_21500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6041246357319006e-5,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Puia,ASV_27271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8941327792619e-5,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_23733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.278055058542867e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_34689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.65158972994545e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_17866,0,0,0,0,0,0,0,0,0,0,0,4.366430879399183e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__uncultured,ASV_8351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2786088735455817e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_20727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3113034356150016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,ASV_13978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.664889362836583e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_12746,0,0,0,0,0,0,0,0,1.1327594019030366e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_27407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8783763924404e-5,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_10048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7174721189591e-5,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_35552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7174721189591e-5,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,ASV_9440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9794307581918164e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_7038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.179736869367033e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_20142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.157937673356184e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_11101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98566620964726e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,ASV_30931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93518422597465e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,ASV_3505,0,0,0,0,0,0,0,0,0,0,0,1.3086264656616417e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,ASV_32935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9058509624547335e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_21951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.704775346977183e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,ASV_23072,0,0,0,0,0,9.1424392027793e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,ASV_8661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.781132177828416e-5,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,ASV_26489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0299083453931496e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,ASV_11484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2236906510034267e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_8501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.210180623973734e-5,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_9472,4.6399406087602e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Edaphobaculum,ASV_36588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.673986649898416e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,na,na,ASV_28181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.833625014584067e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,na,na,ASV_3091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.797543657647283e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,na,na,ASV_31504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.708257865432333e-5,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,na,na,ASV_24529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.19331166788972e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Chitinophaga,ASV_18409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.598157743235467e-5,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Parafilimonas,ASV_25504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0157724901233498e-5
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,ASV_673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.437134804427033e-5,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,ASV_29218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.147457006952065e-5,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,na,ASV_35946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.404241312832084e-5,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,ASV_19569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.437134804427033e-5,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Puia,ASV_20409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45097253749945e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Puia,ASV_2246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.354022650389766e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Puia,ASV_9690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.764353239566517e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Puia,ASV_22263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3370771493515166e-4,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,ASV_16773,0,0,0,0,0,0,0,0,0,2.9291154071470335e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Flavisolibacter,ASV_34263,0,0,0.0017271157167530167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bacteroidota,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,ASV_21957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.85625485625485e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
